"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Skermanella" "aerolata"
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Anaeromyxobacter" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Terrimonas" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Nitrosomonadales" "Nitrosomonadaceae" "Nitrosospira" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophobacterales" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Anaeromyxobacter" NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Prosthecobacter" NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Roseimicrobium" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Micromonosporaceae" "Micromonospora" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Taibaiella" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp11" "Gp11" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Aridibacter" NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Cyanobacteria/Chloroplast" "Chloroplast" "Chloroplast" "Chlorophyta" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Candidatus_Brocadiales" "Candidatus_Brocadiaceae" "Candidatus_Brocadia" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Parafilimonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Chryseolinea" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas/Armatimonadetes_gp3" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas/Armatimonadetes_gp3" NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Hyphomicrobium" NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Armatimonadetes_gp5" NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Taibaiella" NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhodobiaceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "Geobacteraceae" "Geobacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Chryseolinea" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Armatimonadetes" "Armatimonadetes_gp5" NA NA NA NA
"Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas/Armatimonadetes_gp1" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Granulicella" NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Actinospicaceae" "Actinospica" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Armatimonadetes" "Armatimonadetes_gp4" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Niastella" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acidocella" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Nakamurellaceae" "Nakamurella" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Gp4" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Gp4" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Iamiaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" NA NA NA
"Archaea" "Thaumarchaeota" "Nitrososphaerales" "Nitrososphaeraceae" "Nitrososphaera" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" NA
"Bacteria" "Cyanobacteria/Chloroplast" "Cyanobacteria" "Family_V" "GpV" NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Mycobacteriaceae" "Mycobacterium" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Iamiaceae" "Aquihabitans" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Aggregicoccus" NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Alcaligenaceae" "Azohydromonas" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Coxiellaceae" "Aquicella" NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Roseomonas" NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Cyanobacteria/Chloroplast" "Chloroplast" "Chloroplast" "Chlorophyta" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Pirellula" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Thermomonosporaceae" NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Latescibacteria" NA NA NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Alteromonadales" "Alteromonadaceae" "Haliea" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Granulicella" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Bdellovibrio" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Thermomonosporaceae" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Armatimonadetes" "Armatimonadetes_gp5" NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Rudaea" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Thermomonosporaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiales_incertae_sedis" "Aquabacterium" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Iamiaceae" "Aquihabitans" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Intrasporangiaceae" "Phycicoccus" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Pectobacterium" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Firmicutes" NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Cyanobacteria/Chloroplast" "Chloroplast" "Chloroplast" "Chlorophyta" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" "Rhodopseudomonas" "palustris"
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Flavisolibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Intrasporangiaceae" "Phycicoccus" NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Chryseolinea" NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Chryseolinea" NA NA
"Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Haliangiaceae" "Haliangium" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" NA NA NA NA
"Archaea" "Thaumarchaeota" "Nitrososphaerales" "Nitrososphaeraceae" "Nitrososphaera" NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Candidatus_Solibacter" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Chloroflexi" NA NA NA NA NA
"Bacteria" "Acidobacteria" NA NA NA NA NA
NA NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp7" "Gp7" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp12" "Gp12" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Flavisolibacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Sediminibacterium" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Iamiaceae" "Aquihabitans" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Devosia" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "Vampirovibrio" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Minicystis" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Nocardioidaceae" "Aeromicrobium" NA
"Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas/Armatimonadetes_gp3" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Gp4" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp5" "Gp5" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Granulicella" NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Sinobacteraceae" "Povalibacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Sinobacteraceae" "Povalibacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Geminicoccus" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Cyanobacteria/Chloroplast" "Chloroplast" "Chloroplast" "Chlorophyta" NA NA
